Product Name,Brand Name,Price,Rating,Reviews,Review Votes
HTC Desire Eye E1 16GB White/Red. GSM Unlocked. US Version (13MP Front & Rear Camera),HTC,195.0,1,"I live in Costa Rica and bought this phone a couple of weeks ago to (((ApptronicsStore)))) I do not recommend the store at all!!!!!!!!!!!!!!!!I wait for the phone for loooooong...The first thing I noticed when opening the box, was that the charger came without packaging ITS VERY CLEAR THAT THE CHARGER IS USED!!! It is not the first HTC I bough! When tried the charger the screen showed a message saying ""please charge you phone with the original HTC charger"" THE CHARGER DOES NOT WORK!!! Im VERY UPSET bcz the phone is beautiful.UNFORTUNATELY THAT'S NOT ALL the phone came scratched on the back and the screen does not work properly, EVERY time I unlock the screen displays lines as if it had hit. Im really sad and upset. The phone is amazing but I BOUGHT A NEW PHONE!!! and received one used or refurbished... I am extremely disappointed!I sent a message to the seller and says he can change the product.. ok GOOD! so if I want the phone for which I paid... I should then pay all shipping costs to send it and then to bring it back to Costa Rica AGAIN????? THAT'S BULLS***I'm too unhappy and upset, the phone is incredible but with a screen that does not work and without charger I do not know what to do with the phone. MYPARANA STORE (the best seller) did not have it available at that time so I made the mistake of buying it in ApptronicsStore.The phone is unique but make sure you are buying to the right people.",8.0
Apple iPhone 4S 16GB Unlocked GSM - White (Certified Refurbished),Apple,129.99,1,Wasn't unlocked like it said it was.... Don't buy this. It's a waste of money..,1.0
"POSH MOBILE TITAN PRO HD ANDROID GSM UNLOCKED DUAL SIM 5.5"" HD SMARTPHONE EXTRA-large HD display, 13MP Camera and 8GB of Storage. 1 Year warranty. (Model#: E550 NAVY BLUE)",Posh Mobile,95.0,5,The phone works great,0.0
Honor 8 Dual Camera Unlocked Phone 32GB - Midnight Black - GSM - US Warranty,Huawei,399.99,2,"No matter how much the phone looks good, but The EMUI is extremely bad. Especially while calling, we can not end the call and even if we did it the phone shows No calling app running on the phone, but the connection does not break and other end of caller can still listen everything. This happens ever 2 out of 5 times and this a big issue.Some time the screen just freezes and it takes couple of seconds to start working, this happened even while I was settings up the phone for the first time .Other than these, phone is very smooth and camera is excellent and finger print sensor is very quick.",5.0
PRIV by BlackBerry Factory Unlocked Smartphone - Black (U.S. Warranty),BlackBerry,349.98,5,Ir works perfectly in Argentina. Ir is real y unlocked. Great Phone!,0.0
SONY XPERIA Z1 COMPACT D5503 16GB WHITE FACTORY UNLOCKED International Version No Warranty LTE 4G 3G 2G GSM NEW (2G & 3G 850/900/1700/1900/2100 & 4G LTE 800/850/900/1700/1800/1900/2100/2600),,224.0,5,The plug is European style... gladly they have a adapter...My 2nd Sony Xperia phone... love it!,0.0
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Excellent,0.0
Huawei GX8 Unlocked Smartphone (US Version: RIO-L03) - Horizon Gold,Huawei,285.0,5,"Got this phone few months ago, very satisfied with purchase. Battery lasts long enough time. Pretty fast with great screen. Will recommend it to others. Meantime, as another reviewers noted, hard to fix if broken.",1.0
Samsung Galaxy Note 5 N920G 32GB Factory Unlocked Phone - Retail Packaging - Silver (International Version),Samsung,274.44,1,"I really feel like I was scammed, the phone itself.. I mean the REAL Galaxy Note 5 is amazing, my friend has it and I loved it so I decided to buy it for myself, after watching reviews I knew I had to have this phone! I bit the bullet so to speak and found it on amazon, used for a cheaper price!Since I know amazon has a great return policy I decided to buy it.I was pleasantly surprised though the description said there were scratches I didn't see a single scratch! great huh :-) I was so excited decided to start checking out the features of the phone, the main feature I loved about this phone was the off-screen note option so I pushed the stylus... nothing... I dug my finger under the stylus and realized that it isn't the correct stylus for the phone, looked on amazon and seen an OEM stylus for 9.99 so no problem :-) I figure the feature didn't work because the stylus was incorrect. As I got deeper into the phone I realized several very important things, the most important was that there was no IMEI number so I can't get it activated, it was only after I connected to the internet via wifi that I seen an IMEI number and checked it out on snafu and it was invalid, I should've guessed considering the last numbers were 123456..but my dismay didn't stop there!! I looked into the gallery and there were two videos on the s.d card.. yes the non-existent s.d card, both videos were of something in an Chinese/Vietnamese?? I don't speak or understand the language to tell which language it was but I am guessing Chinese.syrI looked into my settings, and clicked on storage and seen that the actual phone onlly has 8gb of storage but the sd card is 32 gb isn't that strange?I started playing with the settings and so many of the amazing features didn't work on the phone, besides the fact that I can't even get it activated which makes it just a tablet for me.I am not saying all of the sellers here are dishonest, I don't even believe that amazon warehouse is dishonest, however when buying it make sure to ask the seller for the IMEI number in advance.I just went to the browser to actually leave this review and it's in Chinese. so I had to use my computer.I will try to do a video review tomorrow to show all of the things I mentioned and more,",12.0
BLU PURE XR Smartphone - 4G LTE GSM Unlocked - 64GB +4GB RAM - Gold,BLU,299.99,5,i love it,0.0
OtterBox Samsung Galaxy S5 Defender Series Protective Case - White/Blue,Ultrabox,14.99,3,Read the description and reviews carefully! It is NOT Otterbox brand like the picture shows. But it did fit my case so I kept them. I bought and extra because I have a tendency to be hard on them. Also the pin in the hinge/clip has a tendency to want to slide out.,0.0
Samsung Galaxy S7 Edge Factory Unlocked Phone 32 GB - International Version G935F- Platinum Gold,,594.89,1,This phone is way too fragile. It fell from less than a foot and was totaled. The edge design must make the glass thin and fragile. I’m seeing people complain about the phone breaking without even being dropped.My other phones were never in a case and took many falls from 3-4 feet and only incurred scuffs. I dread the day my replacement breaks because I know it’s going to happen; it’s way too fragile.,6.0
Samsung Galaxy Y GT-S5360t Unlocked GSM Quadband Phone - Grey(International Version No Warranty),,84.0,4,I bought this for my wife and she has only used it for about a month and it's working very well--she loves it so far!!,0.0
Samsung Galaxy Note 3 N9005 32GB 4G LTE WHITE Unlocked International Version,,313.05,5,The best choice,0.0
Apple iPhone 5c 16GB (Yellow) - AT&T,Apple,248.0,4,Battery won't hold charge otherwise good phone,0.0
Apple iPhone 4S 16GB 3G WiFi White Smartphone AT&T,,74.95,3,"I could not turn on wifi and had to pay for repair, physically excellent",0.0
"LG Nexus 5X Unlocked Smart Phone, 5.2"" Ice Blue, 32GB Storage, US Warranty",LG Electronics,325.0,1,returned it..,1.0
"HTC Sensation Z710E Unlocked GSM Android Smartphone with 8 MP Camera, Wi-Fi and GPS - No Warranty - Black",HTC,49.5,4,Quick delivery. Phone wasn't exactly what I expected but good for the money. Like New condition with free.gel case was pretty cool.,0.0
LG G Flex D959 32GB Silver T-Mobile,,209.99,5,Very fast shipping! I am very satisfied for my phone,0.0
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- US GSM Unlocked - Grey,BLU,139.0,4,"Great phone! I loved the battery life. Screen is good as well as the phone audio quality when making calls (better than my iPhone 6). The only thing that I didn't like which ultimately I made the choice was to return the phone, the low capacity of storage and speed of the processor (laggy and slow at times depending on what app you were launching. I used a micro sd card but you cant install apps on the external card so once I booted up the phone and started doing the updates it had run out of space and I couldn't even update the OS default apps.",0.0
Apple iPhone 6 Plus 128GB Factory Unlocked GSM 4G LTE Cell Phone - Gold,,699.95,5,I Like my new Iphone 6 plus!,0.0
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Great,1.0
Studio 7.0 LTE - Smartphone - GSM Unlocked - Grey,BLU,,1,Phone stop working after 1 month it was a waste of my money. Please don't buy this phone.,0.0
"LG Nexus 5X Unlocked Smart Phone, 5.2"" Quartz White, 32GB Storage, US Warranty",LG Electronics,399.0,3,replacement phone for a nice pricebattery life could be better,0.0
"Apple iPhone 5c A1532, 8 GB, Factory Unlocked (Pink)",Apple,159.99,5,Excellent,0.0
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,615.0,5,Very nice,1.0
Samsung Galaxy Note 4 SM-N910H 32GB Factory Unlocked International Model Cell Phone - Retail Packaging - Gold,Samsung,449.99,5,Good,1.0
"Sony Xperia P LT22i-BK Unlocked Phone with 8 MP Camera, Android 2.3 OS, Dual-Core Processor, and 4-Inch Touchscreen--U.S.Warranty (Black)",Sony,154.77,4,"Great phone...definitely a iphone alternative at half the cost. i would have given 5 stars if the updates were better de-bugged. I updated the latest and had problems with the phone that took me two days to correct. Also the software that goes on your computer is not well thought out. It wants to copy aqll your email lists even if you don't want it too and then you have to manually delete as desired. Plus I am still having trouble downloading internal photos using the phone as a form of a usb. There is most likely an easier way but the phone handbook is pretty sketchy and using sony's web site hasn't improved these problems...they are hard to contact and get solid answers from.From a android platform phone standpoint this is a really easy phone to use, has a lot of free apps and is fun to use. the camera works great in all but the closest focusing. too much close focusing on the zoom produces grainy photos.",0.0
BLU Studio C Super Camera -Unlocked Smartphone - US GSM- White,BLU,99.0,4,Fantastic camera for a $99 phone! Better than the one on my $250 Huawei. Seriously. One down side - NO LTE.,1.0
Samsung Galaxy Rugby Pro 4G LTE I547 Unlocked Android Ruggedized Smart Phone,,39.99,3,In my line of work I need a tough phone and this one seemed to fit the bill. It takes the larger sim cards from att&t and the back doesnt seem to want to stay on. But I bought an otter box case and its like a rock. Needa some quality improvements but its a nice phone,7.0
OtterBox Rugged Defender Series for iPhone 5/5s/SE - Hornet (Yellow/Black),OtterBox,39.0,3,It's hard to type over the plastic cover. It's kind of big and bulky. It's hard to get to the charger area and all the other options on the phone.,0.0
"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage",ASUS Computers,229.0,5,"Worked wonderfully, survived many drops and scratches, until I completely submerged it in water :) RIP.",0.0
Unlocked Quadband Dual Sim Android 4.0 Os A7100 Smart Phone SC6820 1.0GHz with WiFi FM 4.0 Inch Capacitive Screen (White),OceanCross,39.99,5,good starter phone for young son.,0.0
Apple iPhone 7 Unlocked Phone 32 GB - US Version (Gold),Apple,698.95,4,"Ha! I can use it in China! However, I should use iPhone 7 carefully! Chinese Apple Store never help me to repair my iPhone 7 from America .",2.0
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,540.0,2,The phone broke a month after having it,1.0
Samsung Galaxy S II Skyrocket I727 16GB Unlocked GSM 4G LTE Smartphone - Black,Samsung,69.99,4,Well it's almost what I expected thanks,0.0
Samsung Galaxy Y GT-S5360t Unlocked GSM Quadband Phone - Grey(International Version No Warranty),,84.0,1,"sending the phone was fast, but to get it checked when the phone had the key of the menu in poor condition, meaning that key does not work, I bought a new phone should have nothing shabby, if not cover warranty , and when to communicate with Global Mobiles, the store where I bought I can not communicate.",1.0
